% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=665382, Tue Aug 19 02:20:59 2025
1 31 0.31376470779174676 1.1399822420578973 0.8034253905709668 1
2 62 0.27097694662541477 1.0416208503646354 0.7170802810003879 1
3 93 0.30242901663034893 1.0861818892536717 0.6395711745094654 1
4 124 0.36513415401578675 1.178384457279066 0.6005326191123184 1
5 155 0.4240051448428621 1.1640551164811772 0.6223030141329688 1
6 186 0.4451687705657785 1.0867678181259313 0.625261779231672 1
7 217 0.4750221389002353 1.164666879854605 0.6059702124070221 1
8 248 0.4556792613941279 1.2056730753084837 0.564276695351833 1
9 279 0.4157351101459881 1.1166100445923486 0.5416630175427619 1
10 310 0.4256827721508521 1.0394464136674995 0.5374487474960108 1
11 341 0.4345478236002608 1.1095347086259661 0.5351455794703585 1
12 372 0.4705297688692494 1.076414650620354 0.5719526397969458 1
13 403 0.4408134126624748 1.1221783937022232 0.5873040888722507 1
14 434 0.47180371340426996 0.9906889936694312 0.566331409307483 1
15 465 0.49792260116841164 1.0498840817076351 0.5704046219691815 1
16 496 0.4194190542720053 1.024070582287119 0.5143447476614814 1
17 527 0.3982617171998451 1.0819169939083386 0.5517576157930922 1
18 558 0.4577267049529937 1.176674634937974 0.5185170832750501 1
19 589 0.4343254177554269 1.0346630623009112 0.5384830084643439 1
20 620 0.4690773193075244 1.0981150250819054 0.580667848529759 1
21 651 0.5232621404469356 1.004265644377828 0.5666674545411419 1
22 682 0.5446227942060631 1.011465443739356 0.5353846886958655 1
23 713 0.5841681044879081 1.1076250063067086 0.5705215420852697 1
24 744 0.6692511695603999 1.093019837497057 0.5281113825548237 1
25 775 0.7230351280703019 1.2571710433840968 0.5239594285347737 1
26 806 0.7579052704715296 1.3141203426758528 0.5387351925785194 1
27 837 0.7931205301076251 1.2731183005845526 0.437991179211792 1
28 868 0.7907380362850703 1.185347302193325 0.42140062032273223 1
29 899 0.9302668298838529 1.6642846893562606 0.416761822716315 1
30 930 0.8343479090311775 1.7296119882746372 0.4018196389185484 1
31 961 0.7835618878367248 1.564658467214678 0.3679358002607096 1
32 992 0.7917085855762843 1.5021716251006723 0.3821971532614798 1
33 1023 0.7280426126492581 1.253608736612349 0.3460429562333827 1
34 1054 0.7681191899096181 1.4119146142644876 0.3418959802358992 1
35 1085 0.7651897700814039 1.5498345710622505 0.3285958673863454 1
36 1116 0.7018459818262485 1.4220923316520646 0.3441440289996788 1
37 1147 0.7306257768916393 1.6027765184600007 0.3490033582348217 1
38 1178 0.9099322552781874 1.6941293444338132 0.34793263909281186 1
39 1209 1.0850435389924387 1.575554053596986 0.2965769604817629 1
40 1240 1.1087061301809527 1.5538285935624534 0.3457485925997517 1
41 1271 1.1989759246478215 1.402241130386982 0.3774309698814123 1
42 1302 1.0355602369966694 1.4513492577548195 0.3603223865697058 1
43 1333 0.9035870425207162 1.2431800747598278 0.32794857434463254 1
44 1364 0.8272435830432285 0.9966124980985609 0.3058899368549654 1
45 1395 0.7238175261938963 0.9223106910007041 0.3266494411814741 1
46 1426 0.7039378645668047 0.914004884068582 0.33045005322370713 1
47 1457 0.7664409414219998 0.8351685826752722 0.3179005042873977 1
48 1488 0.7614286642656638 0.8412346999045333 0.29076975994052356 1
49 1519 0.7200617820743381 0.7676665478932545 0.26918968557167333 1
50 1550 0.72202194151182 0.7708302084920993 0.24774997597679768 1
51 1581 0.628971275753005 0.7628701880402479 0.25952727819543525 1
52 1612 0.6977760233761491 0.9352618783748706 0.28453527705098697 1
53 1643 0.7814496570730902 0.8302162103563622 0.303691025174136 1
54 1674 0.7349158154765252 0.8242619223729213 0.30649354555459435 1
55 1705 0.7026863169431556 0.7736918993242836 0.2997657828935242 1
56 1736 0.6340888199177536 0.7539980488498272 0.26978788589396396 1
57 1767 0.5983086591754522 0.7068707546826208 0.25861417720188656 1
58 1798 0.5269975369569296 0.6848186018946748 0.2503261930106321 1
59 1829 0.5020971740055827 0.6576311849942748 0.2652309593430503 1
60 1860 0.5037534387582441 0.6379973529166602 0.2626541236859526 1
61 1891 0.4793861566182123 0.6507449978982017 0.25645830152442917 1
62 1922 0.5950832690094014 0.6707955208415567 0.2097058681487694 1
63 1953 0.6644396448938521 0.6155425691811335 0.2133443599503462 1
64 1984 0.6062301803054012 0.6646004073079189 0.1854315171373663 1
65 2015 0.6330425529937601 0.6544591672474136 0.1849128212711318 1
66 2046 0.5832119911318735 0.5986392699344434 0.17317593297743192 1
67 2077 0.5561458196368093 0.6217964199858311 0.15809870999892972 1
68 2108 0.5038378051514886 0.611983281332791 0.13678882043027382 1
69 2139 0.4695648651247087 0.6705477207507391 0.13008497846615466 1
70 2170 0.49775256176906524 0.670836032967014 0.12280581458155673 1
71 2201 0.5128757148657505 0.7357634772352737 0.1466114823892945 1
72 2232 0.5279192061928887 0.6914450234366457 0.1511314256059532 1
73 2263 0.45127895065491896 0.6982806261633641 0.14102040801135654 1
