% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=345429, Mon Jun 30 02:09:12 2025
1 10 -0.1414088584502991 -0.03147547431599826 0.0006627974864555971 0.0865006070384113 0.8598566128481886 0.9668000679557981 0.9843591277628958 0.9933787956962122 1.004751876107046 1.0173173194625338 1.0520348664650656 1.1040569226791204
2 20 -0.1414088584502991 -0.03147547431599826 0.0006627974864555971 0.0865006070384113 0.8598566128481886 0.9668000679557981 0.9843591277628958 0.9933787956962122 1.004751876107046 1.0173173194625338 1.0520348664650656 1.1040569226791204
3 30 -0.1414088584502991 -0.03147547431599826 0.0006627974864555971 0.0865006070384113 0.8598566128481886 0.9668000679557981 0.9843591277628958 0.9933787956962122 1.004751876107046 1.0173173194625338 1.0520348664650656 1.1040569226791204
4 40 -0.1414088584502991 -0.03147547431599826 0.0006627974864555971 0.0865006070384113 0.8598566128481886 0.9668000679557981 0.9843591277628958 0.9933787956962122 1.004751876107046 1.0173173194625338 1.0520348664650656 1.1040569226791204
5 50 -0.1414088584502991 -0.03147547431599826 0.0006627974864555971 0.0865006070384113 0.8598566128481886 0.9668000679557981 0.9843591277628958 0.9933787956962122 1.004751876107046 1.0173173194625338 1.0520348664650656 1.1040569226791204
6 60 -0.1414088584502991 -0.03147547431599826 0.0006627974864555971 0.0865006070384113 0.8598566128481886 0.9668000679557981 0.9843591277628958 0.9933787956962122 1.004751876107046 1.0173173194625338 1.0520348664650656 1.1040569226791204
7 70 -0.1414088584502991 -0.03147547431599826 0.0006627974864555971 0.0865006070384113 0.8598566128481886 0.9668000679557981 0.9843591277628958 0.9933787956962122 1.004751876107046 1.0173173194625338 1.0520348664650656 1.1040569226791204
8 80 -0.1414088584502991 -0.03147547431599826 0.0006627974864555971 0.0865006070384113 0.8598566128481886 0.9668000679557981 0.9843591277628958 0.9933787956962122 1.004751876107046 1.0173173194625338 1.0520348664650656 1.1040569226791204
9 90 -0.19054946112423055 -0.09267866346084064 0.045867029684695255 0.32508665764266 0.7114729321065436 0.8502442229451375 0.9426596086379654 0.9661729893432355 1.0080826961398337 1.0936922691380726 1.117798349447774 1.2193961592842177
10 100 -0.19054946112423055 -0.09267866346084064 0.045867029684695255 0.32508665764266 0.7114729321065436 0.8502442229451375 0.9426596086379654 0.9661729893432355 1.0080826961398337 1.0936922691380726 1.117798349447774 1.2193961592842177
