% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=345429, Mon Jun 30 02:09:12 2025
1 10 -0.09580440028216196 0.00014585857949392375 0.037386406867556066 0.14518358526206773 0.8910859342806889 0.9417839505004454 0.9768925082170659 0.988470135796369 0.9989939698735643 1.01222566936825 1.02542066546306 1.1460974511814048
2 20 -0.15859098603629013 -0.041434361770575065 0.048634405963347546 0.12157736730994459 0.8910859342806889 0.9417839505004454 0.9768925082170659 0.988470135796369 0.9989939698735643 1.01222566936825 1.02542066546306 1.1460974511814048
3 30 -0.15130016557935638 -0.023949661853521292 0.04188779445810073 0.10797987070716572 0.8910859342806889 0.9417839505004454 0.9768925082170659 0.988470135796369 0.9989939698735643 1.01222566936825 1.02542066546306 1.1460974511814048
4 40 -0.16305900161647663 -0.016300383054247025 0.05452666389680986 0.11430100269930916 0.8910859342806889 0.9417839505004454 0.9768925082170659 0.988470135796369 0.9989939698735643 1.01222566936825 1.02542066546306 1.1460974511814048
5 50 -0.21470979023885478 -0.04225433353952321 0.048015543604894136 0.1441586831324606 0.8910859342806889 0.9417839505004454 0.9768925082170659 0.988470135796369 0.9989939698735643 1.01222566936825 1.02542066546306 1.1460974511814048
6 60 -0.24647869947635373 -0.053850509322722916 0.06046497404985575 0.20013094643450127 0.8910859342806889 0.9417839505004454 0.9768925082170659 0.988470135796369 0.9989939698735643 1.01222566936825 1.02542066546306 1.1460974511814048
7 70 -0.2344644363484868 -0.05147493078361098 0.07105680938889583 0.2585222057744623 0.8910859342806889 0.9417839505004454 0.9768925082170659 0.988470135796369 0.9989939698735643 1.01222566936825 1.02542066546306 1.1460974511814048
8 80 -0.24280790434375954 -0.05691921318472314 0.07436871576783477 0.2664758766520866 0.8910859342806889 0.9417839505004454 0.9768925082170659 0.988470135796369 0.9989939698735643 1.01222566936825 1.02542066546306 1.1460974511814048
9 90 -0.32008404397097845 -0.05586399131394814 0.09836860493507041 0.24698660571346828 0.7495034935704943 0.8550487208575795 0.8798576936151145 0.9714862635801539 0.9835533269147055 1.0388396636859862 1.1212232936929138 1.2982659237209528
10 100 -0.2671270442374066 -0.06617239948204091 0.1173358310955008 0.24344700870341832 0.7495034935704943 0.8550487208575795 0.8798576936151145 0.9714862635801539 0.9835533269147055 1.0388396636859862 1.1212232936929138 1.2982659237209528
11 110 -0.2629843725510943 -0.04554382769603245 0.10933448743549405 0.2414134229862972 0.7495034935704943 0.8550487208575795 0.8798576936151145 0.9714862635801539 0.9835533269147055 1.0388396636859862 1.1212232936929138 1.2982659237209528
