% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=577776, Mon Aug 18 04:54:54 2025, <python>{}</python>
1 31 0.3271722587632029 1.2158098577217127 0.9529630976441106 9.5296309764411058e-01 0.9980344576873555 1.0 0.006654766621323138   
2 62 0.40168298245511175 1.5315859967835976 0.9529630976441106 9.8916052220419359e-01 0.9978494974436722 1.0 0.006764002457144147   
3 93 0.43570827033560167 1.3733016020041398 0.9085816032899894 9.0858160328998938e-01 0.994169814003725 1.0 0.0066976288267110995   
4 124 0.45758795350881726 1.6033414255686809 0.9085816032899894 9.3314705227212236e-01 0.9932359974340396 1.0 0.005142641631673994   
5 155 0.43019627830654206 1.8758243309642513 0.9085816032899894 9.6391377832998260e-01 0.9932359974340396 1.0 0.0090531382411434   
6 186 0.44270520418896014 2.4161314606719095 0.9085816032899894 9.7178205923472349e-01 0.9932359974340396 1.0 0.0019740189072657843   
7 217 0.5179214540567527 3.0398192747106902 0.9085816032899894 9.3433225448422819e-01 0.9932359974340396 0.9999999999884996 0.00632031980131631   
8 248 0.5154776492827667 3.4492113402007005 0.8914076176736342 8.9140761767363419e-01 0.9944009981799454 0.9999999999360027 0.008518839878005502   
9 279 0.4176220131210132 4.4486990544776255 0.8914076176736342 9.4589439968820577e-01 0.9943393898936286 0.9999999999082395 0.0074424490478876   
10 310 0.3617931642233398 4.993999003182249 0.8914076176736342 9.3515966558534702e-01 0.9932359974340396 0.9999999999131521 0.005374617161449047   
11 341 0.3495988506157486 6.791620633912135 0.8896176181033255 8.8961761810332551e-01 0.9941811914337731 0.9999999970751019 0.011102828958647337   
12 372 0.33020023371184887 7.506001184659153 0.8896176181033255 9.1757203035820989e-01 0.9920254127520692 0.995665064440118 0.013070790371011998   
13 403 0.2917803862067693 9.605392410159057 0.8896176181033255 9.5265821767646930e-01 0.9917333536212861 0.9993462028714107 0.01264513278699042   
14 434 0.32354251949062773 13.918735768981016 0.8887189815832318 8.8871898158323182e-01 0.9785871118285584 0.9994055346739342 0.045390809738377724   
15 465 0.358542609214353 18.549051982483366 0.8887189815832318 9.1960088126704265e-01 0.970273953385047 0.9948579657635084 0.03604868111474513   
16 496 0.31564651727803467 21.71302966101339 0.8887189815832318 9.1872491413028301e-01 0.9753794070122608 0.9936531379019629 0.02444124052824015   
17 527 0.30961320675857024 24.17736709340344 0.8764668199868566 8.7646681998685660e-01 0.9627136895991476 0.9932359974340396 0.03504440871823278   
18 558 0.32936004765778965 30.960076598725998 0.8764668199868566 8.8056840592690211e-01 0.9619331407331648 0.9932359974340396 0.03555918562746596   
19 589 0.35060496045344897 38.42607762142769 0.8764668199868566 8.7991183878969148e-01 0.9547829325325214 0.9932359974340396 0.02275550723992581   
20 620 0.3430633488952613 42.35434423119756 0.8764668199868566 9.0946863972794434e-01 0.9511067050130533 0.9932359974340396 0.03943807520905673   
21 651 0.3200028781999886 42.025560278490445 0.8661082218218241 8.6610822182182412e-01 0.9553971644421873 0.9964302284547656 0.0550136243155227   
22 682 0.2785795576950336 39.729648114088526 0.8661082218218241 8.8837760786712905e-01 0.9520195168285073 0.9948732202023486 0.04634140364512074   
23 713 0.25892032799240366 51.148733879409676 0.8614973220030415 8.6149732200304152e-01 0.9522333141416458 0.9957380435618418 0.03223609855029819   
24 744 0.2857307254504364 52.253856472511494 0.8614973220030415 8.8773915990372410e-01 0.9591521047930882 0.9846845671945869 0.046944091751710215   
25 775 0.28971336774771667 54.17153442595175 0.8599712289124974 8.5997122891249744e-01 0.9421036713846506 0.9764943953237758 0.03915459086610895   
26 806 0.2869276535923505 54.85438372449635 0.8599712289124974 8.6208484565193966e-01 0.9460858140348852 0.9900777084931743 0.041064946805556946   
27 837 0.2837565492944374 60.503645993276294 0.8599712289124974 8.7950678551271144e-01 0.948959819434747 0.9906689037840916 0.049598211194225805   
28 868 0.2889161889818821 70.64194738430385 0.8599712289124974 8.6032636712814914e-01 0.9427567681900482 0.9815333091674469 0.07829949428330318   
29 899 0.3011918510078835 70.16752216326151 0.8599712289124974 8.8567214047365139e-01 0.9464293988032931 0.9841514056099033 0.04216724234497726   
30 930 0.3220557220467859 74.6878904729345 0.8599712289124974 8.6030925839047312e-01 0.9500629779806576 0.9868708531181669 0.04891887966566   
31 961 0.36409762572492815 66.72094013227073 0.8596537741043112 8.5965377410431121e-01 0.9423991622063802 0.9852693296594156 0.05578101477862085   
32 992 0.41284375688626446 68.03035770393362 0.8596537741043112 8.6523500064150238e-01 0.9422926833471811 0.9859916698568113 0.05873620753921027   
33 1023 0.43216130192968344 70.8822719019126 0.8596537741043112 8.7801479969298957e-01 0.9412910536096581 0.9792895202793982 0.04900983090745714   
34 1054 0.40610046202878686 81.03620685225854 0.8596537741043112 8.8022820179187244e-01 0.9556177522552008 0.9898584551929186 0.04880417132459314   
35 1085 0.40979761071170445 101.43679815170069 0.8581134890755214 8.5811348907552143e-01 0.9466722966275247 0.9836201188215203 0.04624475747685264   
36 1116 0.4421577871891206 96.76284421358483 0.8581134890755214 8.6857657698056179e-01 0.9465784814194097 0.9887764932131468 0.04962573080216082   
37 1147 0.4678707976796457 100.8373320841027 0.8581134890755214 9.0157361479545206e-01 0.9471312804405218 0.9928866454764051 0.03260625286710528   
38 1178 0.4315310164939706 101.78230000968541 0.8581134890755214 8.7166766527756467e-01 0.9451677391973174 0.9801156081493786 0.050833399886848984   
39 1209 0.38311547453585215 121.33281512225508 0.8313962851358886 8.3139628513588859e-01 0.9457348603651322 0.994475243022631 0.05987374679381918   
40 1240 0.34383665208844477 143.23649833497015 0.8313962851358886 8.5518334962505238e-01 0.9555242609942272 0.9890812480242018 0.056408666528296125   
41 1271 0.3358530085307784 170.18788762528166 0.8313962851358886 8.7235674015737352e-01 0.9341703308702506 0.9840489967992254 0.05379251269432328   
42 1302 0.3236772271208427 151.09054224527347 0.8313962851358886 8.8343812233195673e-01 0.955177706230935 0.99999985869697 0.03471704318544777   
43 1333 0.35326496993673423 156.77584097979246 0.8313962851358886 8.4276937936116303e-01 0.9507819732472738 0.9928006580266535 0.03755470304425779   
44 1364 0.33179827028806924 169.48314866135692 0.8313962851358886 8.7085842657620782e-01 0.9378061218710013 0.9913305698522182 0.05498783805524521   
45 1395 0.3405108586858736 150.14842426731082 0.8313962851358886 8.7044879444519940e-01 0.9392908009188027 0.9906094937247837 0.04600615744923209   
46 1426 0.32709791917067976 159.49324247458713 0.8313962851358886 8.6272747287732432e-01 0.9331727795872218 1.0 0.05428422525637622   
47 1457 0.3066424288888603 155.81289679162674 0.8313962851358886 8.7746882064640985e-01 0.9526502526848646 1.0 0.05050722274289832   
48 1488 0.2990834904857572 147.16787134809852 0.8313962851358886 8.5993437224151958e-01 0.9331880170790976 0.9911111470184125 0.05382538031624173   
49 1519 0.26647081480818124 153.07114523978652 0.8313962851358886 8.7730137657294460e-01 0.9209382424880914 0.9842433110212353 0.04132505023975952   
50 1550 0.2348764746806656 161.0794826311979 0.8313962851358886 8.6494312136740426e-01 0.9392836840090052 0.987641981032035 0.056454862664937266   
51 1581 0.2488442813644064 175.44915400430966 0.8313962851358886 8.6304109483802460e-01 0.9262738291275616 0.9844310343666939 0.051219440313720055   
52 1612 0.23467446034660386 198.89485835824902 0.8313962851358886 8.6599978404965605e-01 0.938054016720189 0.9855556822903857 0.07124541535169393   
53 1643 0.2413827903857751 199.2653221944399 0.8313962851358886 8.6444390477599864e-01 0.9146922704098316 0.9789295903153311 0.06609949505199975   
