Modulator	Frequency (Hz)	Amplitude	Waveform
1	332.38041503122713	0.858710467656316	sine_wave
2	851.5964450513802	0.08947121208202054	sine_wave
3	524.881838819987	0.09831144699198653	sine_wave
4	36.38711890205741	0.5083373686561572	triangle_wave
