Modulator	Frequency (Hz)	Amplitude	Waveform
1	223.6555501220173	0.10656864252947831	sawtooth_wave
2	521.2468236570378	0.02797361172330093	square_wave
3	297.38976717324624	0.2662087718323673	sine_wave
4	147.40123760804403	0.7628704941280426	sine_wave
