Modulator	Frequency (Hz)	Amplitude	Waveform
1	460.5697337757829	0.5666474280071423	sine_wave
2	2584.661970011315	0.014217789980314196	sawtooth_wave
3	921.0722121593335	0.08593463778567927	sine_wave
4	1676.1417941712416	0.0033019756431503537	sawtooth_wave
