Modulator	Frequency (Hz)	Amplitude	Waveform
1	3082.115663693374	0.9555207784641689	noise_wave
2	4010.3446532149123	0.288443445646986	triangle_wave
3	1929.6153982919336	0.1375721904940162	square_wave
4	649.3747850069535	0.22881217395352205	sawtooth_wave
