Modulator	Frequency (Hz)	Amplitude	Waveform
1	299.14827566683016	0.017305416919306402	square_wave
2	1472.468209522463	0.03980206846389484	sawtooth_wave
3	147.3718740790903	0.9781318700285305	sine_wave
4	1278.5708969198938	0.0035250026773409756	triangle_wave
