Modulator	Frequency (Hz)	Amplitude	Waveform
1	2227.4279537918183	0.000888379327909028	triangle_wave
2	921.0731324460382	0.1596745772136784	sine_wave
3	460.0567396120723	0.8304920111682379	sine_wave
4	461.0603413851327	0.7800799545222076	sine_wave
