Modulator	Frequency (Hz)	Amplitude	Waveform
1	2489.8970147247724	0.6233298242886162	sine_wave
2	2509.5443340439847	5.820429390255614e-08	noise_wave
3	2499.54162156356	0.0	sine_wave
4	2494.964294220614	0.9999994712806098	noise_wave
