Modulator	Frequency (Hz)	Amplitude	Waveform
1	1108.4852103152905	0.7703477919135929	sine_wave
2	1108.0184481546364	0.7631097154644746	sine_wave
3	1107.536706797959	0.30473615709845153	sine_wave
4	1642.0885211902582	0.03170954354824401	triangle_wave
