Modulator	Frequency (Hz)	Amplitude	Waveform
1	297.36583113476354	0.2070468784100994	sine_wave
2	146.86274420242353	0.4471401687151397	sine_wave
3	147.86994590920176	0.4485801879094908	sine_wave
4	104.216497156674	0.002236399954429813	sawtooth_wave
