Modulator	Frequency (Hz)	Amplitude	Waveform
1	460.2620143993877	0.829654355256827	sine_wave
2	1391.7043815260242	0.005653511949478482	sine_wave
3	947.320438801077	0.00323832208284412	sawtooth_wave
4	922.1511076216223	0.13450064717307975	sine_wave
