Modulator	Frequency (Hz)	Amplitude	Waveform
1	213.19530107302572	0.03468916385444116	triangle_wave
2	516.167314245508	0.8595348561534628	sine_wave
3	4327.531101626548	0.1482064466243327	triangle_wave
4	160.61198132240818	0.38969584023611015	triangle_wave
