Modulator	Frequency (Hz)	Amplitude	Waveform
1	2501.799753608852	0.5926525552276387	triangle_wave
2	2504.878748195825	0.038124662033163864	sawtooth_wave
3	2500.663451990635	0.6564988736743123	triangle_wave
4	2497.260453039355	0.6311346656630897	triangle_wave
