Modulator	Frequency (Hz)	Amplitude	Waveform
1	35.44653735198426	0.9857245944440365	sawtooth_wave
2	1076.8155851495367	0.004105298062826535	sawtooth_wave
3	408.65179488154445	0.0010159699677492774	triangle_wave
4	1649.528651618919	0.0021133102214254684	sine_wave
