Modulator	Frequency (Hz)	Amplitude	Waveform
1	2513.656327418983	0.7791480831801891	noise_wave
2	4921.059950470924	0.9282204210758209	sawtooth_wave
3	3178.093414261937	0.25728270038962364	square_wave
4	741.8511284552515	0.8490182720124722	noise_wave
