Modulator	Frequency (Hz)	Amplitude	Waveform
1	1056.708533691226	0.011319487023982278	square_wave
2	1563.6026239723205	0.2663889736273165	sawtooth_wave
3	382.2179825469557	0.007070342936272955	sawtooth_wave
4	2355.7161696117355	0.7385930729369051	noise_wave
