Modulator	Frequency (Hz)	Amplitude	Waveform
1	2498.8733583289886	0.6728384862331451	sine_wave
2	2518.9899869654027	0.8514627548569605	sawtooth_wave
3	2500.5900352235926	0.0	triangle_wave
4	2493.5477926399053	0.0	sawtooth_wave
