Modulator	Frequency (Hz)	Amplitude	Waveform
1	920.9837849839237	0.13117365213530907	sine_wave
2	926.6742844694431	0.06704796757162318	square_wave
3	460.0436883850291	0.6893936185623205	sine_wave
4	461.049791820074	0.688352243863403	sine_wave
