Modulator	Frequency (Hz)	Amplitude	Waveform
1	122.70051696598784	0.005516429966288099	sine_wave
2	5.030725852637261	0.9965571354216307	sine_wave
3	1084.246964036749	0.0022412399507007593	sine_wave
4	149.48220188912637	0.01048169233859791	sine_wave
