Modulator	Frequency (Hz)	Amplitude	Waveform
1	2502.734647562318	0.9999999995519638	noise_wave
2	2504.7253451692145	1.1255724690766575e-08	square_wave
3	2502.3998329367987	0.1385904332833825	triangle_wave
4	2504.088852470886	0.616287772666309	noise_wave
