Modulator	Frequency (Hz)	Amplitude	Waveform
1	108.45662575599454	0.13075239521017545	triangle_wave
2	51.38320579153287	0.42659758022089955	triangle_wave
3	869.7095536935133	0.06281722538866519	sine_wave
4	396.4633315609062	0.9515387059264907	sine_wave
