Modulator	Frequency (Hz)	Amplitude	Waveform
1	2247.398145996126	0.018782019526997627	square_wave
2	3789.5546986570425	0.09453529531939188	sawtooth_wave
3	521.1279320594022	0.10318333017283532	sine_wave
4	147.37455347245577	0.95074597488306	sine_wave
