Modulator	Frequency (Hz)	Amplitude	Waveform
1	2499.7263079757486	0.9999999992337478	sawtooth_wave
2	2518.44300532117	0.9999999992337478	noise_wave
3	2492.818701850114	0.2275210138321778	square_wave
4	2505.0445576438915	0.9999999992337478	noise_wave
