Modulator	Frequency (Hz)	Amplitude	Waveform
1	3061.7903160153614	0.32892964996521945	sawtooth_wave
2	4940.03908367324	0.9592620164609247	noise_wave
3	1498.0020761856122	0.45326688475436927	noise_wave
4	1958.6090998867637	0.10817221560541751	square_wave
