Modulator	Frequency (Hz)	Amplitude	Waveform
1	74.44777332845842	0.00014282508396312732	sine_wave
2	20.509625143428366	0.0005472871368853438	triangle_wave
3	5.09296433597865	0.9247511333851416	sine_wave
4	5.59120017799205	0.6741493893791813	sine_wave
