Modulator	Frequency (Hz)	Amplitude	Waveform
1	2502.491072228026	0.5161283425245453	triangle_wave
2	2502.491867604697	0.8051759093810006	triangle_wave
3	2502.24043004642	0.4064009696537388	triangle_wave
4	2502.7189090488073	1.0	triangle_wave
