Modulator	Frequency (Hz)	Amplitude	Waveform
1	5.159848042757403	0.8300540484110678	sine_wave
2	5.318644972961465	0.004788277987384459	triangle_wave
3	687.1890392874718	4.0285088380775935e-05	triangle_wave
4	7.617655816577553	0.01596706947938542	triangle_wave
