Modulator	Frequency (Hz)	Amplitude	Waveform
1	35.64603074640672	0.9459676097588243	sawtooth_wave
2	35.245470070497504	0.8349009575588866	sawtooth_wave
3	643.2279187276563	0.021564444689190054	noise_wave
4	1473.0296851585044	0.0716942285970763	noise_wave
