Modulator	Frequency (Hz)	Amplitude	Waveform
1	2501.872881607225	0.481289719950196	triangle_wave
2	2502.0002698253656	0.5716632449961208	triangle_wave
3	2501.432258584049	0.4018443782493981	triangle_wave
4	2501.7435667524364	0.4321011855106418	triangle_wave
