Modulator	Frequency (Hz)	Amplitude	Waveform
1	74.36716377647326	0.1895637304771475	sawtooth_wave
2	147.34562093143995	0.6746213960407261	sine_wave
3	2508.545689523662	0.0	triangle_wave
4	148.17564864539054	0.08206590320376388	triangle_wave
