Modulator	Frequency (Hz)	Amplitude	Waveform
1	926.3819708988581	0.016889607686432342	sine_wave
2	460.5175008040111	0.16606881170151508	sine_wave
3	3175.1980400742677	0.001839861050455223	noise_wave
4	921.0150845980245	0.022577698458354993	sine_wave
