Modulator	Frequency (Hz)	Amplitude	Waveform
1	146.86687285370317	0.6277741345594493	sine_wave
2	223.1709182545419	0.10202645792862583	sawtooth_wave
3	297.4420452491404	0.3004712192312388	sine_wave
4	147.8574482788381	0.6512723925955273	sine_wave
