Modulator	Frequency (Hz)	Amplitude
1	5.092956578161193	6.843427567643541
2	142.55791083890836	1.8733993776452188e-06
3	74.36890553402736	3.3760922033323766
4	150.70456088967012	0.0014778277730957967
