Modulator	Frequency (Hz)	Amplitude	Waveform
1	460.5287251131431	0.09478041250666464	sine_wave
2	921.0593770264652	0.01387830776695877	sine_wave
3	926.2297058616402	0.010315844665716736	sine_wave
4	453.5549682155038	0.0025551377862512333	sine_wave
