Modulator	Frequency (Hz)	Amplitude	Waveform
1	4152.837297040698	0.00022947984495158753	sawtooth_wave
2	171.59676214684896	0.32645881409847044	sine_wave
3	20.5874751297315	0.018694410587752914	triangle_wave
4	33.77496036803814	0.9078655434612057	sine_wave
