Modulator	Frequency (Hz)	Amplitude	Waveform
1	1193.0018913511049	0.5800511069443615	sine_wave
2	67.58855617799327	0.04515507164021515	sine_wave
3	1191.0238738435805	0.9449022060928423	sine_wave
4	1191.883259077309	0.7478955110599634	sine_wave
