Modulator	Frequency (Hz)	Amplitude	Waveform
1	70.54451141251957	0.5784361717840157	sine_wave
2	35.627206721317634	0.7252846790135525	sawtooth_wave
3	36.5528228274743	0.2873872175637669	sine_wave
4	816.5713338151138	0.014528138905550006	triangle_wave
