Modulator	Frequency (Hz)	Amplitude	Waveform
1	460.6371575999342	0.7897866456705531	sine_wave
2	926.2779630904383	0.07589401950455726	sine_wave
3	452.6751629357027	0.055037117628304044	sine_wave
4	921.255718607438	0.11567897674104682	sine_wave
