Modulator	Frequency (Hz)	Amplitude	Waveform
1	36.561490134040014	0.18449568158669574	sine_wave
2	35.59508795743295	0.40380157977048353	sawtooth_wave
3	34.827363285920455	0.10351978502868503	square_wave
4	70.53683938197219	0.3268094047838624	sine_wave
