Modulator	Frequency (Hz)	Amplitude	Waveform
1	160.56160378241475	0.7705908610839572	sawtooth_wave
2	529.3665652053314	0.0833006434758223	sine_wave
3	283.35643500441074	0.26996388769968044	sine_wave
4	201.3882999650632	0.12350706752251642	sine_wave
