Modulator	Frequency (Hz)	Amplitude	Waveform
1	4519.493429666763	0.17560797500299308	noise_wave
2	2449.6060166962743	0.2781684622168541	sine_wave
3	3733.673360432049	0.7642912143710419	noise_wave
4	4120.48910605273	0.08067527955081033	triangle_wave
