Modulator	Frequency (Hz)	Amplitude	Waveform
1	3811.8911097667933	0.014693112133184472	sawtooth_wave
2	147.888709632703	0.5841845976198803	sine_wave
3	297.410713196256	0.2557681126808915	sine_wave
4	146.87340211037417	0.5829550563937019	sine_wave
