Modulator	Frequency (Hz)	Amplitude	Waveform
1	4304.324981189333	0.6852922737598419	noise_wave
2	1796.6682804990878	0.6393252161797136	noise_wave
3	177.23373906314373	0.8673733323812485	noise_wave
4	231.33355473726988	0.16749247908592224	triangle_wave
