Modulator	Frequency (Hz)	Amplitude	Waveform
1	5.553390274054436	0.6955585311546635	sine_wave
2	459.40982152291053	0.0014222374204464097	sine_wave
3	5.090076038004554	0.9149163224990762	sine_wave
4	5.816706249695017	0.3031488340531341	sine_wave
