Modulator	Frequency (Hz)	Amplitude	Waveform
1	4395.764657459729	0.013315809925049769	sawtooth_wave
2	70.8712573855928	0.7445384678004316	sine_wave
3	211.89199626301706	0.0399948792588285	sine_wave
4	35.37049141537864	0.1749707537899332	square_wave
