Modulator	Frequency (Hz)	Amplitude	Waveform
1	5.613861596889365	0.7771067436464283	sine_wave
2	107.58351733813561	0.004666235518192009	sine_wave
3	5.403223347178027	0.12284489892659042	sine_wave
4	5.09964594837129	0.9817570656439591	sine_wave
