Modulator	Frequency (Hz)	Amplitude	Waveform
1	1626.8066000239187	0.0	sawtooth_wave
2	460.1082139378623	0.43428380946575385	sine_wave
3	948.8371377671147	0.0	triangle_wave
4	461.10886703264623	0.38009529887748417	sine_wave
