Modulator	Frequency (Hz)	Amplitude	Waveform
1	16.380749555886723	0.02651655033209599	triangle_wave
2	35.392966595286	0.43696655462482836	sawtooth_wave
3	36.316743256842074	0.6448313473637108	sine_wave
4	35.84054695134637	0.5767020888176647	triangle_wave
