Modulator	Frequency (Hz)	Amplitude	Waveform
1	4952.189016101461	0.06356664808960705	sawtooth_wave
2	2605.330227226359	0.4290480640440756	sawtooth_wave
3	1147.305532096692	0.9652342314528186	noise_wave
4	335.3972435360688	0.2391427232156471	square_wave
